4.422222222222222943e-01 9.400000000000001688e-01 9.555555555555557135e-01 9.666666666666667851e-01 9.777777777777778567e-01 9.688888888888890216e-01 9.711111111111112582e-01 9.711111111111112582e-01 9.822222222222223298e-01 9.866666666666666918e-01 9.822222222222223298e-01 9.888888888888889284e-01 9.911111111111111649e-01 9.866666666666666918e-01 9.933333333333334014e-01 9.933333333333334014e-01 9.888888888888889284e-01 9.933333333333334014e-01 9.755555555555556202e-01 9.777777777777778567e-01 9.755555555555556202e-01 9.755555555555556202e-01 9.844444444444444553e-01 9.733333333333333837e-01 9.888888888888889284e-01 9.711111111111112582e-01 9.844444444444444553e-01 9.866666666666666918e-01 9.888888888888889284e-01 9.866666666666666918e-01 9.844444444444444553e-01 9.711111111111112582e-01 9.777777777777778567e-01 9.800000000000000933e-01 9.888888888888889284e-01 9.800000000000000933e-01 9.844444444444444553e-01 9.822222222222223298e-01 9.844444444444444553e-01 9.822222222222223298e-01 9.800000000000000933e-01 9.755555555555556202e-01 9.866666666666666918e-01 9.777777777777778567e-01 9.933333333333334014e-01 9.866666666666666918e-01 9.800000000000000933e-01 9.755555555555555092e-01 9.844444444444444553e-01 9.977777777777777635e-01
4.244444444444445685e-01 9.222222222222223875e-01 9.377777777777780432e-01 9.577777777777779500e-01 9.577777777777779500e-01 9.600000000000000755e-01 9.711111111111112582e-01 9.466666666666668783e-01 9.577777777777779500e-01 9.644444444444445486e-01 9.688888888888890216e-01 9.600000000000001865e-01 9.555555555555557135e-01 9.666666666666666741e-01 9.755555555555556202e-01 9.622222222222223120e-01 9.622222222222222010e-01 9.644444444444445486e-01 9.577777777777779500e-01 9.577777777777778390e-01 9.688888888888890216e-01 9.755555555555556202e-01 9.488888888888891149e-01 9.511111111111112404e-01 9.777777777777778567e-01 9.555555555555556024e-01 9.666666666666667851e-01 9.711111111111112582e-01 9.644444444444445486e-01 9.666666666666667851e-01 9.600000000000001865e-01 9.644444444444445486e-01 9.644444444444445486e-01 9.711111111111112582e-01 9.622222222222222010e-01 9.600000000000001865e-01 9.644444444444445486e-01 9.733333333333333837e-01 9.644444444444444375e-01 9.577777777777778390e-01 9.422222222222222943e-01 9.555555555555557135e-01 9.622222222222223120e-01 9.488888888888890039e-01 9.666666666666667851e-01 9.488888888888890039e-01 9.533333333333334769e-01 9.577777777777778390e-01 9.600000000000001865e-01 9.777777777777778567e-01
4.311111111111111671e-01 9.066666666666668428e-01 9.244444444444446241e-01 9.400000000000000577e-01 9.600000000000001865e-01 9.488888888888890039e-01 9.422222222222224053e-01 9.555555555555557135e-01 9.377777777777779322e-01 9.488888888888891149e-01 9.422222222222224053e-01 9.511111111111112404e-01 9.488888888888890039e-01 9.422222222222224053e-01 9.488888888888890039e-01 9.444444444444445308e-01 9.577777777777779500e-01 9.466666666666667673e-01 9.377777777777779322e-01 9.444444444444445308e-01 9.333333333333335702e-01 9.288888888888890971e-01 9.377777777777779322e-01 9.511111111111112404e-01 9.377777777777780432e-01 9.422222222222224053e-01 9.466666666666668783e-01 9.400000000000000577e-01 9.533333333333333659e-01 9.400000000000001688e-01 9.222222222222223875e-01 9.377777777777779322e-01 9.488888888888891149e-01 9.444444444444445308e-01 9.400000000000001688e-01 9.488888888888890039e-01 9.511111111111112404e-01 9.377777777777779322e-01 9.444444444444446418e-01 9.688888888888889106e-01 9.400000000000001688e-01 9.466666666666667673e-01 9.533333333333333659e-01 9.177777777777779145e-01 9.422222222222222943e-01 9.422222222222222943e-01 9.355555555555556957e-01 9.422222222222222943e-01 9.444444444444446418e-01 9.355555555555556957e-01
4.622222222222222565e-01 9.044444444444447173e-01 9.022222222222224808e-01 9.088888888888890794e-01 9.266666666666668606e-01 9.244444444444447351e-01 9.244444444444446241e-01 9.333333333333334592e-01 9.155555555555557889e-01 9.288888888888889861e-01 9.400000000000001688e-01 9.177777777777780255e-01 9.088888888888890794e-01 9.333333333333334592e-01 9.400000000000001688e-01 9.133333333333335524e-01 9.155555555555557889e-01 9.266666666666669716e-01 9.266666666666668606e-01 9.244444444444447351e-01 9.244444444444446241e-01 9.177777777777780255e-01 9.133333333333335524e-01 9.133333333333335524e-01 9.066666666666668428e-01 9.200000000000001510e-01 9.200000000000001510e-01 9.088888888888890794e-01 9.155555555555557889e-01 9.244444444444446241e-01 9.200000000000001510e-01 9.066666666666668428e-01 9.066666666666668428e-01 9.288888888888889861e-01 9.333333333333334592e-01 9.355555555555556957e-01 9.311111111111112226e-01 9.244444444444446241e-01 9.222222222222223875e-01 9.177777777777779145e-01 9.133333333333335524e-01 9.177777777777779145e-01 9.177777777777779145e-01 9.288888888888889861e-01 9.288888888888889861e-01 9.200000000000002620e-01 9.288888888888889861e-01 9.244444444444446241e-01 9.288888888888889861e-01 9.266666666666668606e-01
5.155555555555555447e-01 8.688888888888892659e-01 9.044444444444447173e-01 8.977777777777780077e-01 9.044444444444447173e-01 9.044444444444447173e-01 9.200000000000001510e-01 9.266666666666668606e-01 9.266666666666668606e-01 8.844444444444445885e-01 9.088888888888890794e-01 9.111111111111113159e-01 9.022222222222224808e-01 8.822222222222225740e-01 9.022222222222224808e-01 9.088888888888890794e-01 9.111111111111113159e-01 9.088888888888890794e-01 9.177777777777779145e-01 9.111111111111113159e-01 9.155555555555557889e-01 9.088888888888890794e-01 9.066666666666668428e-01 8.822222222222225740e-01 9.022222222222224808e-01 9.066666666666668428e-01 9.022222222222224808e-01 8.911111111111114091e-01 9.044444444444444953e-01 9.111111111111113159e-01 9.044444444444447173e-01 9.288888888888890971e-01 8.822222222222225740e-01 9.044444444444447173e-01 9.111111111111113159e-01 8.800000000000003375e-01 8.866666666666669361e-01 9.044444444444447173e-01 9.044444444444447173e-01 9.066666666666668428e-01 8.933333333333336457e-01 9.111111111111113159e-01 9.044444444444447173e-01 9.000000000000002442e-01 9.066666666666668428e-01 8.755555555555557534e-01 9.133333333333335524e-01 8.755555555555558644e-01 9.066666666666668428e-01 9.044444444444447173e-01
5.133333333333333082e-01 8.777777777777781010e-01 8.711111111111112804e-01 8.622222222222225563e-01 8.911111111111115202e-01 8.688888888888892659e-01 8.755555555555557534e-01 8.755555555555558644e-01 8.866666666666669361e-01 8.755555555555558644e-01 8.733333333333336279e-01 8.688888888888892659e-01 8.866666666666669361e-01 8.955555555555557712e-01 9.000000000000001332e-01 8.755555555555558644e-01 9.000000000000001332e-01 8.866666666666669361e-01 8.955555555555557712e-01 8.822222222222225740e-01 8.933333333333336457e-01 8.777777777777781010e-01 8.577777777777780832e-01 8.955555555555557712e-01 8.711111111111112804e-01 8.733333333333335169e-01 8.977777777777780077e-01 8.822222222222225740e-01 9.088888888888890794e-01 8.755555555555557534e-01 8.955555555555557712e-01 8.622222222222225563e-01 8.533333333333336101e-01 9.022222222222224808e-01 8.666666666666669183e-01 8.844444444444445885e-01 9.000000000000002442e-01 8.733333333333335169e-01 8.777777777777779900e-01 8.777777777777779900e-01 8.577777777777780832e-01 8.866666666666668251e-01 8.911111111111114091e-01 8.755555555555558644e-01 8.733333333333336279e-01 8.911111111111114091e-01 8.866666666666669361e-01 8.622222222222224453e-01 8.911111111111112981e-01 8.644444444444447928e-01
5.333333333333333259e-01 8.488888888888890261e-01 8.555555555555558467e-01 8.688888888888892659e-01 8.466666666666670116e-01 8.577777777777780832e-01 8.688888888888891548e-01 8.688888888888892659e-01 8.600000000000002087e-01 8.644444444444447928e-01 8.666666666666669183e-01 8.622222222222223342e-01 8.422222222222225385e-01 8.666666666666669183e-01 8.733333333333335169e-01 8.955555555555557712e-01 8.622222222222224453e-01 8.800000000000002265e-01 8.422222222222225385e-01 8.800000000000002265e-01 8.355555555555558289e-01 8.466666666666671226e-01 8.688888888888891548e-01 8.755555555555558644e-01 8.577777777777779722e-01 8.488888888888891371e-01 8.777777777777781010e-01 8.800000000000002265e-01 8.866666666666669361e-01 8.777777777777779900e-01 8.622222222222223342e-01 8.511111111111113736e-01 8.755555555555557534e-01 8.511111111111113736e-01 8.400000000000001910e-01 8.600000000000002087e-01 8.422222222222226495e-01 8.533333333333336101e-01 8.600000000000004308e-01 8.711111111111112804e-01 8.755555555555558644e-01 8.644444444444447928e-01 8.755555555555557534e-01 8.533333333333336101e-01 8.488888888888891371e-01 8.400000000000001910e-01 8.866666666666669361e-01 8.600000000000000977e-01 8.400000000000001910e-01 8.577777777777779722e-01
6.111111111111109384e-01 8.244444444444448683e-01 8.622222222222224453e-01 8.466666666666670116e-01 8.444444444444446640e-01 8.755555555555559755e-01 8.533333333333336101e-01 8.244444444444448683e-01 8.311111111111113559e-01 8.733333333333336279e-01 8.644444444444446818e-01 8.244444444444448683e-01 8.444444444444447750e-01 8.444444444444447750e-01 8.488888888888890261e-01 8.444444444444447750e-01 8.422222222222224275e-01 8.555555555555558467e-01 8.400000000000001910e-01 8.266666666666668828e-01 8.444444444444447750e-01 8.244444444444447573e-01 8.333333333333335924e-01 8.200000000000003952e-01 8.200000000000002842e-01 8.622222222222223342e-01 8.400000000000003020e-01 8.511111111111114846e-01 8.688888888888891548e-01 8.333333333333335924e-01 8.466666666666670116e-01 8.444444444444446640e-01 8.333333333333337034e-01 8.488888888888891371e-01 8.400000000000003020e-01 8.222222222222225207e-01 8.555555555555558467e-01 8.444444444444446640e-01 8.688888888888891548e-01 8.133333333333336856e-01 8.488888888888891371e-01 8.222222222222225207e-01 8.288888888888890083e-01 8.466666666666670116e-01 8.533333333333337212e-01 8.044444444444446285e-01 8.533333333333336101e-01 8.466666666666670116e-01 8.266666666666669938e-01 8.488888888888893591e-01
6.311111111111109562e-01 8.133333333333336856e-01 8.133333333333336856e-01 8.155555555555558112e-01 8.200000000000002842e-01 8.088888888888892126e-01 8.355555555555558289e-01 8.311111111111113559e-01 8.311111111111113559e-01 8.222222222222225207e-01 8.200000000000003952e-01 8.333333333333337034e-01 8.422222222222225385e-01 8.444444444444446640e-01 8.355555555555559399e-01 8.266666666666669938e-01 8.133333333333335746e-01 7.755555555555558866e-01 8.066666666666668650e-01 8.355555555555558289e-01 7.822222222222222632e-01 8.088888888888892126e-01 8.222222222222225207e-01 8.222222222222225207e-01 8.133333333333335746e-01 8.088888888888892126e-01 8.355555555555559399e-01 7.977777777777780299e-01 8.266666666666667718e-01 8.288888888888890083e-01 8.177777777777780477e-01 8.177777777777779367e-01 8.177777777777779367e-01 8.000000000000003775e-01 8.088888888888892126e-01 8.133333333333336856e-01 8.222222222222224097e-01 7.755555555555558866e-01 8.200000000000001732e-01 8.088888888888891016e-01 7.977777777777780299e-01 8.200000000000003952e-01 7.911111111111114313e-01 8.377777777777780654e-01 8.311111111111113559e-01 8.266666666666667718e-01 8.088888888888892126e-01 8.377777777777779544e-01 8.155555555555557001e-01 8.222222222222225207e-01
6.355555555555556513e-01 7.822222222222224852e-01 7.888888888888891948e-01 8.000000000000002665e-01 7.911111111111115424e-01 8.066666666666668650e-01 8.044444444444446285e-01 7.822222222222224852e-01 7.733333333333335391e-01 7.822222222222223742e-01 7.733333333333336501e-01 7.777777777777779011e-01 7.733333333333335391e-01 7.577777777777779944e-01 8.222222222222225207e-01 7.822222222222223742e-01 8.111111111111113381e-01 7.755555555555558866e-01 7.577777777777778834e-01 7.733333333333336501e-01 7.866666666666668473e-01 7.488888888888890483e-01 7.755555555555557756e-01 7.866666666666669583e-01 7.822222222222224852e-01 7.844444444444446107e-01 8.044444444444445175e-01 8.066666666666669760e-01 7.622222222222225785e-01 7.711111111111113026e-01 7.888888888888891948e-01 8.022222222222225030e-01 7.755555555555558866e-01 7.844444444444447218e-01 7.622222222222223564e-01 7.711111111111114136e-01 7.488888888888890483e-01 7.555555555555558689e-01 8.177777777777778256e-01 7.777777777777780122e-01 7.577777777777777724e-01 7.955555555555556824e-01 7.466666666666669228e-01 8.355555555555560510e-01 7.488888888888890483e-01 7.488888888888890483e-01 7.755555555555556646e-01 7.711111111111113026e-01 7.555555555555558689e-01 7.733333333333335391e-01
6.755555555555556868e-01 7.355555555555558511e-01 7.355555555555558511e-01 7.333333333333336146e-01 7.422222222222224497e-01 7.288888888888891415e-01 7.244444444444445574e-01 7.066666666666668872e-01 7.044444444444444287e-01 7.355555555555557401e-01 7.444444444444446862e-01 6.977777777777779411e-01 7.311111111111113781e-01 7.533333333333334103e-01 7.200000000000000844e-01 7.644444444444447040e-01 7.177777777777780699e-01 7.066666666666668872e-01 6.844444444444446329e-01 6.911111111111113425e-01 7.200000000000000844e-01 7.333333333333337256e-01 7.111111111111113603e-01 7.133333333333335968e-01 7.222222222222222099e-01 6.822222222222222854e-01 7.355555555555556291e-01 6.955555555555555935e-01 7.155555555555557223e-01 7.200000000000003064e-01 6.933333333333334680e-01 7.133333333333334858e-01 7.466666666666668117e-01 7.288888888888890305e-01 7.377777777777777546e-01 7.400000000000004352e-01 7.111111111111111382e-01 7.244444444444445574e-01 6.911111111111112315e-01 7.355555555555558511e-01 7.044444444444445397e-01 6.955555555555557046e-01 7.177777777777780699e-01 6.933333333333334680e-01 7.088888888888892348e-01 7.422222222222224497e-01 7.333333333333336146e-01 7.488888888888890483e-01 7.444444444444447972e-01 7.133333333333333748e-01
6.533333333333334325e-01 7.044444444444445397e-01 7.044444444444446507e-01 6.933333333333334680e-01 6.711111111111111027e-01 6.577777777777777946e-01 6.977777777777779411e-01 6.733333333333334503e-01 6.822222222222222854e-01 6.911111111111112315e-01 6.911111111111113425e-01 6.822222222222223964e-01 6.622222222222223786e-01 7.022222222222224142e-01 6.800000000000001599e-01 7.088888888888891238e-01 6.711111111111111027e-01 6.622222222222223786e-01 6.888888888888888840e-01 6.644444444444445041e-01 6.711111111111111027e-01 6.822222222222223964e-01 6.933333333333333570e-01 6.755555555555555758e-01 6.777777777777777013e-01 7.088888888888890127e-01 6.844444444444445219e-01 6.799999999999999378e-01 7.244444444444445574e-01 6.844444444444446329e-01 6.933333333333335791e-01 6.711111111111111027e-01 7.022222222222221921e-01 6.822222222222222854e-01 6.800000000000000488e-01 6.733333333333333393e-01 6.955555555555557046e-01 6.977777777777777191e-01 6.844444444444445219e-01 6.844444444444445219e-01 6.755555555555556868e-01 6.755555555555555758e-01 6.777777777777778123e-01 6.866666666666668695e-01 6.822222222222222854e-01 6.800000000000000488e-01 6.888888888888888840e-01 6.777777777777777013e-01 6.977777777777780521e-01 6.933333333333333570e-01
7.266666666666666829e-01 6.977777777777779411e-01 6.355555555555555403e-01 6.466666666666666119e-01 6.666666666666667407e-01 7.022222222222224142e-01 6.666666666666667407e-01 6.577777777777777946e-01 6.644444444444445041e-01 6.644444444444446152e-01 6.666666666666665186e-01 6.777777777777781454e-01 6.711111111111112137e-01 6.733333333333333393e-01 6.933333333333333570e-01 6.755555555555555758e-01 6.755555555555556868e-01 6.688888888888889772e-01 6.777777777777778123e-01 7.111111111111111382e-01 6.555555555555555580e-01 6.911111111111111205e-01 6.777777777777778123e-01 6.511111111111111960e-01 6.622222222222222676e-01 6.511111111111111960e-01 6.888888888888889950e-01 6.955555555555555935e-01 6.533333333333334325e-01 6.622222222222222676e-01 6.666666666666666297e-01 6.733333333333334503e-01 6.622222222222221566e-01 6.644444444444445041e-01 6.577777777777777946e-01 6.711111111111111027e-01 6.644444444444446152e-01 6.666666666666666297e-01 6.577777777777779056e-01 6.822222222222222854e-01 6.466666666666666119e-01 6.777777777777778123e-01 6.800000000000000488e-01 6.999999999999999556e-01 6.400000000000000133e-01 6.844444444444445219e-01 6.844444444444445219e-01 6.733333333333334503e-01 6.911111111111111205e-01 6.711111111111112137e-01
7.511111111111112848e-01 7.066666666666669983e-01 6.933333333333334680e-01 6.977777777777780521e-01 6.933333333333333570e-01 6.755555555555555758e-01 7.022222222222223031e-01 6.844444444444444109e-01 7.000000000000000666e-01 7.111111111111114713e-01 6.688888888888890882e-01 6.955555555555557046e-01 7.177777777777778478e-01 6.844444444444445219e-01 7.022222222222223031e-01 6.822222222222222854e-01 7.044444444444446507e-01 6.822222222222223964e-01 6.733333333333334503e-01 6.822222222222222854e-01 6.800000000000001599e-01 6.600000000000000311e-01 6.755555555555553537e-01 6.733333333333333393e-01 6.733333333333335613e-01 6.822222222222223964e-01 6.822222222222222854e-01 7.111111111111113603e-01 7.044444444444444287e-01 6.711111111111113248e-01 6.733333333333333393e-01 6.755555555555555758e-01 7.222222222222224319e-01 6.977777777777779411e-01 7.044444444444446507e-01 6.888888888888889950e-01 6.977777777777779411e-01 7.111111111111113603e-01 6.711111111111111027e-01 7.066666666666667762e-01 6.933333333333335791e-01 7.022222222222223031e-01 6.911111111111111205e-01 6.888888888888889950e-01 6.977777777777777191e-01 7.000000000000000666e-01 7.044444444444446507e-01 7.222222222222225430e-01 6.955555555555557046e-01 6.844444444444445219e-01
7.311111111111111560e-01 7.133333333333334858e-01 7.266666666666667940e-01 7.333333333333335036e-01 7.400000000000001021e-01 7.000000000000000666e-01 7.311111111111113781e-01 7.511111111111112848e-01 7.466666666666669228e-01 7.177777777777779589e-01 7.377777777777778656e-01 7.511111111111111738e-01 7.088888888888890127e-01 7.577777777777778834e-01 7.088888888888890127e-01 7.355555555555556291e-01 7.355555555555557401e-01 7.444444444444445752e-01 7.266666666666667940e-01 7.488888888888890483e-01 7.422222222222223387e-01 7.666666666666667185e-01 7.422222222222223387e-01 7.333333333333337256e-01 7.377777777777780877e-01 7.200000000000003064e-01 7.333333333333336146e-01 7.822222222222224852e-01 7.488888888888890483e-01 7.600000000000002309e-01 6.844444444444446329e-01 7.088888888888891238e-01 7.244444444444445574e-01 7.711111111111114136e-01 7.177777777777779589e-01 7.333333333333335036e-01 7.177777777777778478e-01 7.533333333333335213e-01 7.044444444444446507e-01 7.688888888888890660e-01 7.466666666666669228e-01 7.311111111111114891e-01 7.133333333333333748e-01 7.244444444444445574e-01 7.333333333333336146e-01 7.244444444444446685e-01 7.200000000000000844e-01 7.222222222222224319e-01 7.311111111111111560e-01 7.200000000000003064e-01
8.177777777777780477e-01 7.555555555555558689e-01 7.355555555555557401e-01 7.244444444444445574e-01 7.422222222222223387e-01 7.511111111111113958e-01 7.466666666666668117e-01 7.711111111111111915e-01 7.666666666666669405e-01 7.844444444444446107e-01 7.422222222222224497e-01 7.688888888888889550e-01 7.933333333333334458e-01 7.733333333333336501e-01 7.822222222222223742e-01 7.622222222222224675e-01 7.977777777777779189e-01 7.666666666666668295e-01 7.688888888888889550e-01 7.711111111111113026e-01 7.711111111111111915e-01 7.933333333333334458e-01 7.777777777777780122e-01 7.644444444444445930e-01 7.844444444444446107e-01 7.666666666666670515e-01 7.955555555555559044e-01 7.800000000000004707e-01 7.977777777777781409e-01 7.755555555555557756e-01 7.555555555555558689e-01 7.466666666666669228e-01 7.533333333333335213e-01 7.622222222222223564e-01 7.733333333333334281e-01 7.555555555555557579e-01 7.666666666666669405e-01 7.622222222222224675e-01 7.666666666666669405e-01 7.577777777777779944e-01 7.133333333333334858e-01 8.066666666666669760e-01 7.577777777777778834e-01 7.511111111111112848e-01 7.844444444444447218e-01 7.844444444444447218e-01 7.822222222222223742e-01 7.666666666666668295e-01 7.777777777777781232e-01 7.400000000000002132e-01
8.222222222222225207e-01 7.977777777777781409e-01 8.044444444444446285e-01 8.044444444444445175e-01 8.155555555555557001e-01 7.911111111111114313e-01 8.177777777777781587e-01 7.777777777777781232e-01 8.044444444444447395e-01 7.933333333333334458e-01 8.088888888888891016e-01 7.822222222222224852e-01 7.866666666666668473e-01 7.822222222222223742e-01 7.844444444444446107e-01 7.822222222222222632e-01 8.133333333333336856e-01 8.088888888888892126e-01 7.977777777777780299e-01 8.022222222222226140e-01 7.911111111111114313e-01 8.044444444444446285e-01 7.888888888888891948e-01 7.777777777777780122e-01 8.044444444444446285e-01 8.000000000000002665e-01 8.133333333333336856e-01 7.844444444444446107e-01 8.000000000000003775e-01 7.888888888888890838e-01 8.111111111111113381e-01 8.111111111111114491e-01 8.088888888888892126e-01 7.888888888888891948e-01 7.933333333333335569e-01 8.044444444444446285e-01 8.022222222222222809e-01 8.155555555555559222e-01 7.933333333333334458e-01 8.044444444444446285e-01 7.800000000000001377e-01 8.266666666666668828e-01 7.933333333333335569e-01 7.911111111111112093e-01 8.000000000000002665e-01 7.977777777777780299e-01 8.022222222222222809e-01 7.755555555555557756e-01 7.888888888888890838e-01 7.933333333333335569e-01
7.977777777777781409e-01 8.066666666666669760e-01 8.533333333333337212e-01 8.177777777777779367e-01 8.133333333333336856e-01 8.222222222222224097e-01 8.155555555555557001e-01 8.000000000000001554e-01 8.222222222222225207e-01 8.400000000000001910e-01 8.266666666666669938e-01 8.022222222222226140e-01 8.422222222222224275e-01 8.000000000000002665e-01 8.133333333333335746e-01 8.066666666666668650e-01 8.266666666666667718e-01 8.022222222222222809e-01 8.022222222222225030e-01 8.155555555555557001e-01 7.977777777777779189e-01 8.422222222222225385e-01 8.266666666666668828e-01 8.266666666666668828e-01 8.155555555555557001e-01 8.444444444444446640e-01 8.333333333333335924e-01 8.177777777777778256e-01 8.177777777777779367e-01 8.355555555555559399e-01 8.155555555555557001e-01 8.200000000000001732e-01 8.111111111111113381e-01 8.022222222222226140e-01 7.755555555555557756e-01 8.177777777777780477e-01 8.111111111111114491e-01 8.155555555555557001e-01 8.044444444444446285e-01 8.200000000000001732e-01 8.111111111111113381e-01 8.200000000000002842e-01 8.088888888888891016e-01 8.066666666666668650e-01 8.133333333333336856e-01 8.333333333333335924e-01 8.155555555555559222e-01 8.244444444444448683e-01 8.488888888888890261e-01 8.333333333333335924e-01
8.511111111111113736e-01 8.244444444444447573e-01 8.533333333333336101e-01 8.377777777777780654e-01 8.622222222222224453e-01 8.466666666666670116e-01 8.555555555555557357e-01 8.555555555555559577e-01 8.511111111111113736e-01 8.533333333333336101e-01 8.355555555555557179e-01 8.555555555555558467e-01 8.333333333333335924e-01 8.533333333333336101e-01 8.111111111111113381e-01 8.488888888888891371e-01 8.377777777777779544e-01 8.288888888888892303e-01 8.311111111111114669e-01 8.511111111111114846e-01 8.422222222222225385e-01 8.600000000000002087e-01 8.155555555555559222e-01 8.311111111111114669e-01 8.200000000000002842e-01 8.400000000000001910e-01 8.533333333333336101e-01 8.222222222222225207e-01 8.333333333333335924e-01 8.533333333333336101e-01 8.488888888888891371e-01 8.200000000000002842e-01 8.311111111111113559e-01 8.622222222222224453e-01 8.377777777777778434e-01 8.311111111111113559e-01 8.222222222222224097e-01 8.533333333333336101e-01 8.644444444444446818e-01 8.422222222222225385e-01 8.555555555555558467e-01 8.577777777777780832e-01 8.488888888888891371e-01 8.555555555555558467e-01 8.111111111111112271e-01 8.555555555555558467e-01 8.488888888888890261e-01 8.400000000000004130e-01 8.511111111111113736e-01 8.466666666666670116e-01
8.666666666666669183e-01 8.622222222222224453e-01 8.466666666666670116e-01 8.800000000000002265e-01 8.755555555555557534e-01 8.600000000000002087e-01 8.688888888888891548e-01 8.644444444444447928e-01 8.666666666666670293e-01 8.488888888888891371e-01 8.977777777777780077e-01 8.733333333333336279e-01 8.622222222222224453e-01 8.600000000000004308e-01 8.755555555555557534e-01 8.444444444444447750e-01 8.844444444444446995e-01 8.555555555555558467e-01 8.488888888888890261e-01 8.600000000000002087e-01 8.555555555555558467e-01 8.555555555555559577e-01 8.933333333333336457e-01 8.666666666666669183e-01 8.422222222222224275e-01 8.733333333333335169e-01 8.822222222222223520e-01 8.266666666666668828e-01 8.533333333333336101e-01 8.644444444444446818e-01 8.644444444444446818e-01 8.600000000000002087e-01 8.288888888888891193e-01 8.444444444444447750e-01 8.666666666666670293e-01 8.711111111111112804e-01 8.755555555555556424e-01 8.466666666666669006e-01 8.533333333333336101e-01 8.422222222222225385e-01 8.555555555555558467e-01 8.577777777777780832e-01 8.488888888888890261e-01 8.666666666666669183e-01 8.577777777777780832e-01 8.444444444444447750e-01 8.511111111111114846e-01 8.866666666666669361e-01 8.644444444444445708e-01 8.444444444444447750e-01
8.911111111111114091e-01 8.622222222222224453e-01 8.800000000000002265e-01 8.888888888888891726e-01 8.622222222222223342e-01 8.866666666666669361e-01 8.977777777777780077e-01 8.666666666666668073e-01 8.777777777777779900e-01 9.000000000000002442e-01 8.844444444444446995e-01 8.755555555555557534e-01 9.044444444444447173e-01 8.777777777777779900e-01 8.644444444444447928e-01 8.733333333333335169e-01 8.955555555555557712e-01 8.688888888888891548e-01 9.066666666666668428e-01 8.688888888888891548e-01 8.844444444444445885e-01 8.733333333333335169e-01 8.955555555555557712e-01 8.733333333333335169e-01 8.711111111111112804e-01 8.800000000000003375e-01 8.622222222222224453e-01 9.000000000000002442e-01 8.533333333333336101e-01 8.577777777777781942e-01 8.466666666666669006e-01 8.822222222222225740e-01 8.711111111111112804e-01 8.822222222222223520e-01 8.888888888888890616e-01 9.044444444444447173e-01 8.711111111111115024e-01 8.866666666666669361e-01 8.844444444444446995e-01 8.844444444444444775e-01 8.800000000000002265e-01 8.933333333333336457e-01 8.777777777777779900e-01 8.977777777777780077e-01 8.688888888888891548e-01 8.888888888888891726e-01 8.777777777777782120e-01 8.755555555555558644e-01 8.733333333333336279e-01 8.577777777777780832e-01
8.866666666666669361e-01 9.088888888888890794e-01 8.977777777777780077e-01 9.022222222222224808e-01 9.022222222222224808e-01 9.088888888888890794e-01 8.933333333333334236e-01 9.088888888888890794e-01 9.066666666666668428e-01 8.977777777777778967e-01 8.933333333333336457e-01 8.955555555555556602e-01 9.177777777777779145e-01 9.133333333333335524e-01 9.000000000000002442e-01 8.933333333333336457e-01 8.822222222222225740e-01 8.911111111111114091e-01 9.177777777777779145e-01 8.955555555555557712e-01 9.000000000000002442e-01 9.111111111111114269e-01 9.244444444444446241e-01 9.044444444444444953e-01 9.111111111111113159e-01 9.022222222222224808e-01 9.066666666666668428e-01 9.244444444444446241e-01 8.933333333333336457e-01 8.911111111111114091e-01 9.000000000000003553e-01 9.000000000000002442e-01 9.155555555555557889e-01 9.000000000000002442e-01 8.955555555555556602e-01 8.866666666666669361e-01 8.955555555555557712e-01 8.933333333333336457e-01 8.955555555555557712e-01 9.000000000000003553e-01 8.933333333333336457e-01 8.866666666666669361e-01 9.022222222222224808e-01 9.088888888888890794e-01 9.022222222222224808e-01 9.066666666666668428e-01 9.066666666666668428e-01 8.866666666666669361e-01 9.000000000000002442e-01 9.111111111111113159e-01
9.200000000000001510e-01 9.222222222222223875e-01 9.200000000000002620e-01 9.066666666666668428e-01 9.311111111111112226e-01 9.266666666666668606e-01 9.400000000000000577e-01 9.133333333333335524e-01 9.244444444444446241e-01 9.200000000000001510e-01 9.155555555555557889e-01 9.066666666666669538e-01 9.133333333333335524e-01 9.333333333333335702e-01 9.133333333333335524e-01 9.177777777777779145e-01 9.333333333333334592e-01 9.244444444444446241e-01 9.155555555555557889e-01 9.266666666666668606e-01 9.133333333333335524e-01 9.311111111111113336e-01 9.244444444444447351e-01 9.066666666666668428e-01 9.222222222222223875e-01 9.222222222222224985e-01 9.288888888888889861e-01 9.244444444444446241e-01 9.288888888888889861e-01 9.288888888888889861e-01 9.200000000000001510e-01 9.088888888888890794e-01 9.311111111111112226e-01 9.155555555555557889e-01 9.222222222222223875e-01 9.400000000000000577e-01 9.244444444444447351e-01 9.044444444444447173e-01 9.244444444444446241e-01 9.111111111111113159e-01 9.333333333333334592e-01 9.222222222222223875e-01 9.400000000000001688e-01 9.133333333333336634e-01 9.311111111111112226e-01 9.066666666666668428e-01 9.355555555555556957e-01 9.244444444444446241e-01 9.133333333333335524e-01 9.266666666666668606e-01
